,ArtistID,Main Artist,Spotify Found,Full Name,Country,Birth Date,Group Members,Found Wiki,Wiki URL,Gender,Cleaned Main Artist,US State,State ID,nb wins,nb nominations,win rate
1975,A1975,Anitta,1.0,Larissa de Macedo Machado,Brazil,1993-03-30,1.0,1,https://en.wikipedia.org/wiki/Anitta_(singer),F,Anitta,,,-1,0,
1976,A1976,Sada Baby,1.0,,United States,1992-11-17,1.0,1,https://en.wikipedia.org/wiki/Sada_Baby,M,Sada Baby,Michigan,MI,-1,0,
1977,A1977,Niko Moon,1.0,,United States,1982-09-20,1.0,1,https://en.wikipedia.org/wiki/Niko_Moon,M,Niko Moon,Texas,TX,-1,0,
1978,A1978,Ritt Momney,1.0,,United States,1999-10-12,1.0,1,https://en.wikipedia.org/wiki/Ritt_Momney,,Ritt Momney,Utah,UT,-1,0,
1979,A1979,Why Don't We,1.0,,United States,,1.0,1,https://en.wikipedia.org/wiki/Why_Don%27t_We,,Why Dont We,California,CA,-1,0,
1980,A1980,Clairo,1.0,,United States,1998-08-18,1.0,1,https://en.wikipedia.org/wiki/Clairo,F,Clairo,Massachusetts,MA,-1,0,
1981,A1981,Yung Bleu,1.0,,United States,1994-04-04,1.0,1,https://en.wikipedia.org/wiki/Yung_Bleu,M,Yung Bleu,Alabama,AL,-1,0,
1982,A1982,Larray,1.0,Larri Merritt,United States,1998-07-22,1.0,1,https://en.wikipedia.org/wiki/Larray,,Larray,California,CA,-1,0,
1983,A1983,BRS Kash,1.0,,United States,1993-05-15,1.0,1,https://en.wikipedia.org/wiki/BRS_Kash,M,Brs Kash,Georgia,GA,-1,0,
1984,A1984,Joel Corry,1.0,,United Kingdom,1989-06-10,1.0,1,https://en.wikipedia.org/wiki/Joel_Corry,,Joel Corry,,,-1,0,
1985,A1985,DJ Chose,1.0,,,,,0,,,Dj Chose,,,-1,0,
1986,A1986,King Von,1.0,,,1994-08-09,1.0,1,https://en.wikipedia.org/wiki/King_Von,M,King Von,,,-1,0,
1987,A1987,CJ,1.0,,United Kingdom,1967-12-27,1.0,1,https://en.wikipedia.org/wiki/CJ_Wildheart,M,Cj,,,-1,0,
1988,A1988,Phoebe,1.0,,,,,0,,,Phoebe,,,-1,0,
1989,A1989,Trey Lewis,1.0,,,,1.0,1,https://en.wikipedia.org/wiki/Trey_Lewis_(singer),,Trey Lewis,,,-1,0,
1990,A1990,Donny Hathaway,1.0,,United States,1945-10-01,1.0,1,https://en.wikipedia.org/wiki/Donny_Hathaway,M,Donny Hathaway,Illinois,IL,-1,0,
1991,A1991,Jackson 5,1.0,,United States,,3.0,1,https://en.wikipedia.org/wiki/The_Jackson_5,,Jackson 5,Indiana,IN,-1,0,
1992,A1992,The Beach Boys,1.0,,United States,,5.0,1,https://en.wikipedia.org/wiki/The_Beach_Boys,,The Beach Boys,California,CA,-1,0,
1993,A1993,Popp Hunna,1.0,,,2000-10-21,1.0,1,https://en.wikipedia.org/wiki/Popp_Hunna,M,Popp Hunna,,,-1,0,
1994,A1994,DDG,1.0,,United States,1997-10-10,1.0,1,https://en.wikipedia.org/wiki/DDG_(rapper),M,Ddg,Michigan,MI,-1,0,
1995,A1995,Pooh Shiesty,1.0,,United States,1999-11-08,1.0,1,https://en.wikipedia.org/wiki/Pooh_Shiesty,M,Pooh Shiesty,Tennessee,TN,-1,0,
1996,A1996,Glass Animals,1.0,,United Kingdom,,4.0,1,https://en.wikipedia.org/wiki/Glass_Animals,,Glass Animals,,,-1,0,
1997,A1997,Erica Banks,1.0,,United States,1998-10-05,1.0,1,https://en.wikipedia.org/wiki/Erica_Banks,F,Erica Banks,Texas,TX,-1,0,
1998,A1998,SpotemGottem,1.0,,United States,2001-10-19,1.0,1,https://en.wikipedia.org/wiki/SpotemGottem,M,Spotemgottem,Florida,FL,-1,0,
1999,A1999,Ant Clemons,1.0,,,1991-09-26,1.0,1,https://en.wikipedia.org/wiki/Ant_Clemons,,Ant Clemons,,,-1,0,
2000,A2000,Tenille Arts,1.0,,Canada,1994-04-19,1.0,1,https://en.wikipedia.org/wiki/Tenille_Arts,F,Tenille Arts,,,-1,0,
2001,A2001,Sabrina Carpenter,1.0,Sabrina Annlynn Carpenter,United States,1999-05-11,1.0,1,https://en.wikipedia.org/wiki/Sabrina_Carpenter,F,Sabrina Carpenter,Pennsylvania,PA,0,2,0.0
2002,A2002,Brent Faiyaz,1.0,,United States,1995-09-19,1.0,1,https://en.wikipedia.org/wiki/Brent_Faiyaz,M,Brent Faiyaz,Maryland,MD,-1,0,
2003,A2003,Tom MacDonald,1.0,,Canada,1988-09-21,1.0,1,https://en.wikipedia.org/wiki/Tom_MacDonald_(rapper),M,Tom Macdonald,,,-1,0,
2004,A2004,Coi Leray,1.0,,United States,1997-05-11,1.0,1,https://en.wikipedia.org/wiki/Coi_Leray,F,Coi Leray,New Jersey,NJ,-1,0,
2005,A2005,Myke Towers,1.0,,The Carrebian,1994-01-15,1.0,1,https://en.wikipedia.org/wiki/Myke_Towers,M,Myke Towers,,,-1,0,
2006,A2006,Morray,1.0,,United States,1992-11-10,1.0,1,https://en.wikipedia.org/wiki/Morray,M,Morray,North Carolina,NC,-1,0,
2007,A2007,Masked Wolf,1.0,,Australia,1991-02-12,1.0,1,https://en.wikipedia.org/wiki/Masked_Wolf,M,Masked Wolf,,,-1,0,
2008,A2008,Giveon,1.0,,United States,1995-02-21,1.0,1,https://en.wikipedia.org/wiki/Giveon,M,Giveon,California,CA,-1,0,
2009,A2009,Kali Uchis,1.0,,United States,1994-07-17,1.0,1,https://en.wikipedia.org/wiki/Kali_Uchis,F,Kali Uchis,Virginia,VA,-1,0,
2010,A2010,Clinton Kane,1.0,Clinton Kane Talabis Concon,,1999-11-26,1.0,1,https://en.wikipedia.org/wiki/Clinton_Kane,M,Clinton Kane,,,-1,0,
2011,A2011,Mooski,1.0,,United States,,1.0,1,https://en.wikipedia.org/wiki/Mooski,M,Mooski,Alabama,AL,-1,0,
2012,A2012,Silk Sonic,1.0,,United States,,2.0,1,https://en.wikipedia.org/wiki/Silk_Sonic,,Silk Sonic,,,2,2,1.0
2013,A2013,ROSE,1.0,Roseanne Park,New Zealand,1997-02-11,1.0,1,https://en.wikipedia.org/wiki/Ros%C3%A9_(singer),M,Rose,,,-1,0,
2014,A2014,42 Dugg,1.0,,United States,1994-11-25,1.0,1,https://en.wikipedia.org/wiki/42_Dugg,M,42 Dugg,Michigan,MI,-1,0,
2015,A2015,Duncan Laurence,1.0,,Netherlands,1994-04-11,1.0,1,https://en.wikipedia.org/wiki/Duncan_Laurence,M,Duncan Laurence,,,-1,0,
2016,A2016,Ryan Hurd,1.0,Ryan James Hurd,United States,1986-11-02,1.0,1,https://en.wikipedia.org/wiki/Ryan_Hurd,M,Ryan Hurd,Illinois,IL,-1,0,
2017,A2017,Gera MX,1.0,,,,,0,,,Gera Mx,,,-1,0,
2018,A2018,Cico P,1.0,,United States,1998-02-06,1.0,1,https://en.wikipedia.org/wiki/Cico_P,M,Cico P,Texas,TX,-1,0,
2019,A2019,Bella Poarch,1.0,Belinda Marie Macadengdeng Batumbakal[1],Philippines,1997-02-09,1.0,1,https://en.wikipedia.org/wiki/Bella_Poarch,F,Bella Poarch,,,-1,0,
2020,A2020,Lainey Wilson,1.0,,United States,1992-05-19,1.0,1,https://en.wikipedia.org/wiki/Lainey_Wilson,F,Lainey Wilson,Louisiana,LA,-1,0,
2021,A2021,Cochise,1.0,,United States,1998-05-29,1.0,1,https://en.wikipedia.org/wiki/Cochise_(rapper),M,Cochise,Florida,FL,-1,0,
2022,A2022,Rauw Alejandro,1.0,Raúl Alejandro Ocasio Ruiz,The Carrebian,1993-01-10,1.0,1,https://en.wikipedia.org/wiki/Rauw_Alejandro,M,Rauw Alejandro,,,-1,0,
2023,A2023,MO3,1.0,,United States,1992-05-31,1.0,1,https://en.wikipedia.org/wiki/MO3_(rapper),,Mo3,Texas,TX,-1,0,
2024,A2024,Los Legendarios,1.0,,The Carrebian,,2.0,1,https://en.wikipedia.org/wiki/Los_Legendarios,,Los Legendarios,,,-1,0,
2025,A2025,Elvie Shane,1.0,,United States,1988-05-22,1.0,1,https://en.wikipedia.org/wiki/Elvie_Shane,M,Elvie Shane,Tennessee,TN,-1,0,
2026,A2026,Maneskin,1.0,,Italy,,4.0,1,https://en.wikipedia.org/wiki/M%C3%A5neskin,,Maneskin,,,-1,0,
2027,A2027,Big Red Machine,1.0,,United States,,2.0,1,https://en.wikipedia.org/wiki/Big_Red_Machine_(band),,Big Red Machine,Wisconsin,WI,-1,0,
2028,A2028,Wizkid,1.0,Ayodeji Ibrahim Balogun,Nigeria,1990-07-16,1.0,1,https://en.wikipedia.org/wiki/Wizkid,M,Wizkid,,,-1,0,
2029,A2029,Tai Verdes,1.0,,United States,1995-12-06,1.0,1,https://en.wikipedia.org/wiki/Tai_Verdes,M,Tai Verdes,California,CA,-1,0,
2030,A2030,BIA,1.0,,United States,1991-08-16,1.0,1,https://en.wikipedia.org/wiki/Bia_(rapper),F,Bia,Massachusetts,MA,-1,0,
2031,A2031,Bas,1.0,,United States,1987-05-27,1.0,1,https://en.wikipedia.org/wiki/Bas_(rapper),,Bas,New York,NY,-1,0,
2032,A2032,Mora,1.0,,The Carrebian,1996-04-18,1.0,1,https://en.wikipedia.org/wiki/Mora_(singer),M,Mora,,,-1,0,
2033,A2033,Smiley,1.0,,Romania,1983-07-27,1.0,1,https://en.wikipedia.org/wiki/Smiley_(singer),M,Smiley,,,-1,0,
2034,A2034,EST Gee,1.0,,United States,1994-05-11,1.0,1,https://en.wikipedia.org/wiki/EST_Gee,M,Est Gee,Kentucky,KY,-1,0,
2035,A2035,Capella Grey,1.0,,United States,1995-08-02,1.0,1,https://en.wikipedia.org/wiki/Capella_Grey,M,Capella Grey,New York,NY,-1,0,
2036,A2036,Isaiah Rashad,1.0,,United States,1991-05-16,1.0,1,https://en.wikipedia.org/wiki/Isaiah_Rashad,M,Isaiah Rashad,Tennessee,TN,-1,0,
2037,A2037,KSI,1.0,Olajide Olayinka Williams Olatunji,United Kingdom,1993-06-19,1.0,1,https://en.wikipedia.org/wiki/KSI,M,Ksi,,,-1,0,
2038,A2038,Nessa Barrett,1.0,,United States,2002-08-06,1.0,1,https://en.wikipedia.org/wiki/Nessa_Barrett,F,Nessa Barrett,New Jersey,NJ,-1,0,
2039,A2039,Sueco,1.0,,United States,1997-01-28,1.0,1,https://en.wikipedia.org/wiki/Sueco,M,Sueco,California,CA,-1,0,
2040,A2040,THE ANXIETY: WILLOW,1.0,,,,,0,,,The Anxiety Willow,,,-1,0,
2041,A2041,LISA,1.0,Pranpriya Manobal,Thailand,1997-03-27,1.0,1,https://en.wikipedia.org/wiki/Lisa_(rapper),M,Lisa,,,-1,0,
2042,A2042,CKay,1.0,Chukwuka Chukwuma Ekweani[1],Nigeria,1995-07-16,1.0,1,https://en.wikipedia.org/wiki/CKay,M,Ckay,,,-1,0,
2043,A2043,Blxst,1.0,,United States,1992-09-17,1.0,1,https://en.wikipedia.org/wiki/Blxst,,Blxst,California,CA,-1,0,
2044,A2044,Eslabon Armado,1.0,,United States,,3.0,1,https://en.wikipedia.org/wiki/Eslabon_Armado,,Eslabon Armado,California,CA,-1,0,
2045,A2045,Skylar Grey,1.0,,United States,1986-02-23,1.0,1,https://en.wikipedia.org/wiki/Skylar_Grey,F,Skylar Grey,Wisconsin,WI,-1,0,
2046,A2046,TWICE,1.0,,South Korea,,9.0,1,https://en.wikipedia.org/wiki/Twice,,Twice,,,-1,0,
2047,A2047,Ivan Cornejo,1.0,,United States,2004-06-05,1.0,1,https://en.wikipedia.org/wiki/Iv%C3%A1n_Cornejo,,Ivan Cornejo,California,CA,-1,0,
2048,A2048,Nardo Wick,1.0,,United States,2001-12-30,1.0,1,https://en.wikipedia.org/wiki/Nardo_Wick,M,Nardo Wick,Florida,FL,-1,0,
2049,A2049,RealestK,1.0,,United States,2004-06-05,1.0,1,https://en.wikipedia.org/wiki/RealestK,M,Realestk,,,-1,0,
2050,A2050,Oliver Tree,1.0,Oliver Tree Nickell,United States,1993-06-29,1.0,1,https://en.wikipedia.org/wiki/Oliver_Tree,M,Oliver Tree,California,CA,-1,0,
2051,A2051,Priscilla Block,1.0,,United States,1995-08-11,1.0,1,https://en.wikipedia.org/wiki/Priscilla_Block,F,Priscilla Block,North Carolina,NC,-1,0,
2052,A2052,Loza Alexander,1.0,,,,,0,,,Loza Alexander,,,-1,0,
2053,A2053,NEIKED,1.0,,Sweden,,2.0,1,https://en.wikipedia.org/wiki/Neiked,,Neiked,,,-1,0,
2054,A2054,Grupo Firme,1.0,,Mexico,,8.0,1,https://en.wikipedia.org/wiki/Grupo_Firme,,Grupo Firme,,,-1,0,
2055,A2055,Bryson Gray,1.0,,United States,1991-05-24,1.0,1,https://en.wikipedia.org/wiki/Bryson_Gray,M,Bryson Gray,North Carolina,NC,-1,0,
2056,A2056,"Bobby ""Boris"" Pickett",1.0,,United States,1938-02-11,1.0,1,https://en.wikipedia.org/wiki/Bobby_Pickett,M,Bobby Boris Pickett,Massachusetts,MA,-1,0,
2057,A2057,Ray Parker Jr.,1.0,,United States,1954-05-01,1.0,1,https://en.wikipedia.org/wiki/Ray_Parker_Jr.,M,Ray Parker Jr,Michigan,MI,-1,0,
2058,A2058,Rockwell,1.0,,United States,1964-03-15,1.0,1,https://en.wikipedia.org/wiki/Rockwell_(musician),M,Rockwell,Michigan,MI,-1,0,
2059,A2059,Yung Miami,1.0,,United States,1994-02-11,1.0,1,https://en.wikipedia.org/wiki/Yung_Miami,F,Yung Miami,Florida,FL,-1,0,
2060,A2060,Benson Boone,1.0,Benson James Boone[1],United States,2002-06-25,1.0,1,https://en.wikipedia.org/wiki/Benson_Boone,M,Benson Boone,Washington,WA,-1,0,
2061,A2061,Amaarae,1.0,,Ghana,1994-07-04,1.0,1,https://en.wikipedia.org/wiki/Amaarae,F,Amaarae,,,-1,0,
2062,A2062,GAYLE,1.0,,United States,2004-06-10,1.0,1,https://en.wikipedia.org/wiki/Gayle_(singer),F,Gayle,Texas,TX,0,1,0.0
2063,A2063,State Of Mine,1.0,,,,,0,,,State Of Mine,,,-1,0,
2064,A2064,Jessie Murph,1.0,,United States,2004-09-22,1.0,1,https://en.wikipedia.org/wiki/Jessie_Murph,F,Jessie Murph,Alabama,AL,-1,0,
2065,A2065,Eartha Kitt,1.0,Eartha Mae Keith,United States,1927-01-17,1.0,1,https://en.wikipedia.org/wiki/Eartha_Kitt,F,Eartha Kitt,South Carolina,SC,-1,0,
2066,A2066,Vince Guaraldi Trio,1.0,Vincent Anthony Dellaglio[1],United States,1928-07-17,1.0,1,https://en.wikipedia.org/wiki/Vince_Guaraldi,M,Vince Guaraldi Trio,California,CA,-1,0,
2067,A2067,Acraze,1.0,,,,,0,,,Acraze,,,-1,0,
2068,A2068,Carolina Gaitan,1.0,,,,,0,,,Carolina Gaitan,,,-1,0,
2069,A2069,Jessica Darrow,1.0,,United States,1995-01-07,1.0,1,https://en.wikipedia.org/wiki/Jessica_Darrow,F,Jessica Darrow,Florida,FL,-1,0,
2070,A2070,V,1.0,Kim Tae-hyung,South Korea,1995-12-30,1.0,1,https://en.wikipedia.org/wiki/V_(singer),M,V,,,-1,0,
2071,A2071,Muni Long,0.0,,,1988-09-14,1.0,1,https://en.wikipedia.org/wiki/Muni_Long,F,Muni Long,,,-1,0,
2072,A2072,Emmy Meli,1.0,,,,,0,,,Emmy Meli,,,-1,0,
2073,A2073,Ari Lennox,1.0,,United States,1991-03-26,1.0,1,https://en.wikipedia.org/wiki/Ari_Lennox,F,Ari Lennox,New York,NY,-1,0,
2074,A2074,Stephanie Beatriz,1.0,Stephanie Beatriz Bischoff Alvizuri[1],Argentina,1981-02-10,1.0,1,https://en.wikipedia.org/wiki/Stephanie_Beatriz,F,Stephanie Beatriz,,,-1,0,
2075,A2075,Diane Guerrero,1.0,,United States,,1.0,1,https://en.wikipedia.org/wiki/Diane_Guerrero,F,Diane Guerrero,New Jersey,NJ,-1,0,
2076,A2076,ERNEST,1.0,,United States,1992-01-11,1.0,1,https://en.wikipedia.org/wiki/Ernest_(singer),,Ernest,Tennessee,TN,-1,0,
2077,A2077,Lauren Spencer Smith,1.0,,United Kingdom,2003-09-28,1.0,1,https://en.wikipedia.org/wiki/Lauren_Spencer-Smith,F,Lauren Spencer Smith,,,-1,0,
2078,A2078,Sebastian Yatra,1.0,Sebastián Obando Giraldo,Colombia,1994-10-15,1.0,1,https://en.wikipedia.org/wiki/Sebasti%C3%A1n_Yatra,M,Sebastian Yatra,,,-1,0,
2079,A2079,The Walters,1.0,,United States,,4.0,1,https://en.wikipedia.org/wiki/The_Walters,,The Walters,Illinois,IL,-1,0,
2080,A2080,JID,1.0,,,1989-10-31,1.0,1,https://en.wikipedia.org/wiki/JID,M,Jid,,,-1,0,
2081,A2081,Key Glock,1.0,,United States,1997-08-03,1.0,1,https://en.wikipedia.org/wiki/Key_Glock,M,Key Glock,Tennessee,TN,-1,0,
2082,A2082,Benny The Butcher,1.0,,United States,1984-11-27,1.0,1,https://en.wikipedia.org/wiki/Benny_the_Butcher,M,Benny The Butcher,New York,NY,-1,0,
2083,A2083,Fireboy DML,1.0,,Nigeria,1996-02-05,1.0,1,https://en.wikipedia.org/wiki/Fireboy_DML,,Fireboy Dml,,,-1,0,
2084,A2084,Em Beihold,1.0,Emily Mahin Beihold,United States,1999-01-21,1.0,1,https://en.wikipedia.org/wiki/Em_Beihold,M,Em Beihold,California,CA,-1,0,
2085,A2085,Jaymes Young,1.0,,United States,1991-09-01,1.0,1,https://en.wikipedia.org/wiki/Jaymes_Young,M,Jaymes Young,Washington,WA,-1,0,
2086,A2086,$NOT,1.0,,United States,1997-12-16,1.0,1,https://en.wikipedia.org/wiki/Snot_(rapper),M,Snot,Florida,FL,-1,0,
2087,A2087,Fivio Foreign,1.0,,United States,1990-03-29,1.0,1,https://en.wikipedia.org/wiki/Fivio_Foreign,M,Fivio Foreign,New York,NY,-1,0,
2088,A2088,Jung Kook,1.0,Jeon Jung-kook,South Korea,1997-09-01,1.0,1,https://en.wikipedia.org/wiki/Jung_Kook,M,Jung Kook,,,-1,0,
2089,A2089,Yeat,1.0,,United States,2000-02-26,1.0,1,https://en.wikipedia.org/wiki/Yeat,M,Yeat,Oregon,OR,-1,0,
2090,A2090,JNR CHOI,1.0,,The Gambia,1999-05-20,1.0,1,https://en.wikipedia.org/wiki/Jnr_Choi,M,Jnr Choi,,,-1,0,
2091,A2091,Lil Shordie Scott,1.0,,,,,0,,,Lil Shordie Scott,,,-1,0,
2092,A2092,4*TOWN ,1.0,,,,,0,,,4Town,,,-1,0,
2093,A2093,AnnenMayKantereit,1.0,,Germany,,13.0,1,https://en.wikipedia.org/wiki/AnnenMayKantereit,,Annenmaykantereit,,,-1,0,
2094,A2094,Lucky Daye,1.0,,United States,1985-09-25,1.0,1,https://en.wikipedia.org/wiki/Lucky_Daye,M,Lucky Daye,Louisiana,LA,-1,0,
2095,A2095,Boy,1.0,,,,,0,,,Boy,,,-1,0,
2096,A2096,Yahritza y Su Esencia,1.0,,United States,,3.0,1,https://en.wikipedia.org/wiki/Yahritza_y_su_Esencia,,Yahritza Y Su Esencia,Washington,WA,-1,0,
2097,A2097,Kay Flock,1.0,,United States,2003-04-20,1.0,1,https://en.wikipedia.org/wiki/Kay_Flock,M,Kay Flock,New York,NY,-1,0,
2098,A2098,Bailey Zimmerman,1.0,,United States,2000-01-27,1.0,1,https://en.wikipedia.org/wiki/Bailey_Zimmerman,M,Bailey Zimmerman,Illinois,IL,-1,0,
2099,A2099,Zach Bryan,1.0,,United States,1996-04-02,1.0,1,https://en.wikipedia.org/wiki/Zach_Bryan,M,Zach Bryan,Oklahoma,OK,-1,0,
2100,A2100,Southside,1.0,,,,,0,,,Southside,,,-1,0,
2101,A2101,Nate Smith,1.0,,United States,1985-09-19,1.0,1,https://en.wikipedia.org/wiki/Nate_Smith_(singer),,Nate Smith,California,CA,-1,0,
2102,A2102,Kate Bush,1.0,Catherine Bush,United Kingdom,1958-07-30,1.0,1,https://en.wikipedia.org/wiki/Kate_Bush,F,Kate Bush,,,-1,0,
2103,A2103,SleazyWorld Go,1.0,,United States,1998-01-17,1.0,1,https://en.wikipedia.org/wiki/SleazyWorld_Go,M,Sleazyworld Go,Missouri,MO,-1,0,
2104,A2104,Nicky Youre,1.0,Nicholas Scott Ure,United States,1999-06-04,1.0,1,https://en.wikipedia.org/wiki/Nicky_Youre,M,Nicky Youre,California,CA,-1,0,
2105,A2105,Hitkidd,1.0,,,,,0,,,Hitkidd,,,-1,0,
2106,A2106,Stephen Sanchez,1.0,Stephen Christopher Sanchez,United States,2002-11-03,1.0,1,https://en.wikipedia.org/wiki/Stephen_Sanchez,M,Stephen Sanchez,California,CA,-1,0,
2107,A2107,Tyler Hubbard,1.0,,United States,1987-01-31,1.0,1,https://en.wikipedia.org/wiki/Tyler_Hubbard,M,Tyler Hubbard,Georgia,GA,-1,0,
2108,A2108,Corey Kent,1.0,,United States,1994-06-21,1.0,1,https://en.wikipedia.org/wiki/Corey_Kent,M,Corey Kent,Texas,TX,-1,0,
2109,A2109,Jelly Roll,1.0,,,1984-12-04,1.0,1,https://en.wikipedia.org/wiki/Jelly_Roll_(singer),M,Jelly Roll,,,-1,0,
2110,A2110,Steve Lacy,1.0,,United States,1998-05-23,1.0,1,https://en.wikipedia.org/wiki/Steve_Lacy,M,Steve Lacy,California,CA,0,2,0.0
2111,A2111,Yung Gravy,1.0,,United States,1996-03-19,1.0,1,https://en.wikipedia.org/wiki/Yung_Gravy,M,Yung Gravy,Minnesota,MN,-1,0,
2112,A2112,Burna Boy,1.0,Damini Ebunoluwa Ogulu,Nigeria,1991-07-02,1.0,1,https://en.wikipedia.org/wiki/Burna_Boy,M,Burna Boy,,,-1,0,
2113,A2113,Tems,1.0,Temilade Openiyi,Nigeria,1995-06-11,1.0,1,https://en.wikipedia.org/wiki/Tems,F,Tems,,,-1,0,
2114,A2114,Bizarrap,1.0,,Argentina,1998-08-29,1.0,1,https://en.wikipedia.org/wiki/Bizarrap,,Bizarrap,,,-1,0,
2115,A2115,Jax,1.0,,United States,1996-05-05,1.0,1,https://en.wikipedia.org/wiki/Jax_(singer),F,Jax,New York,NY,-1,0,
2116,A2116,Jackson Dean,1.0,,United States,2000-10-06,1.0,1,https://en.wikipedia.org/wiki/Jackson_Dean,,Jackson Dean,Tennessee,TN,-1,0,
2117,A2117,Rosa Linn,1.0,Ռոզա Լին,Armenia,2000-05-20,1.0,1,https://en.wikipedia.org/wiki/Rosa_Linn,F,Rosa Linn,,,-1,0,
2118,A2118,Manuel Turizo,1.0,,Colombia,2000-04-12,1.0,1,https://en.wikipedia.org/wiki/Manuel_Turizo,M,Manuel Turizo,,,-1,0,
2119,A2119,JVKE,1.0,,United States,2001-03-03,1.0,1,https://en.wikipedia.org/wiki/Jvke,M,Jvke,Rhode Island,RI,-1,0,
2120,A2120,d4vd,1.0,,United States,2005-03-28,1.0,1,https://en.wikipedia.org/wiki/D4vd,M,D4Vd,Texas,TX,-1,0,
2121,A2121,Rema,1.0,,Uganda,1991-04-24,1.0,1,https://en.wikipedia.org/wiki/Rema_Namakula,F,Rema,,,-1,0,
2122,A2122,Armani White,1.0,,,1996-09-25,1.0,1,https://en.wikipedia.org/wiki/Armani_White,M,Armani White,,,-1,0,
2123,A2123,Ghost,1.0,,Jamaica,,1.0,1,https://en.wikipedia.org/wiki/Ghost_(singer),M,Ghost,,,-1,0,
2124,A2124,Omar Apollo,1.0,,,1997-05-20,1.0,1,https://en.wikipedia.org/wiki/Omar_Apollo,M,Omar Apollo,,,-1,0,
2125,A2125,BLEU,1.0,,United States,1975-07-18,1.0,1,https://en.wikipedia.org/wiki/Bleu_(musician),,Bleu,,,-1,0,
2126,A2126,GloRilla,1.0,,United States,1999-07-28,1.0,1,https://en.wikipedia.org/wiki/GloRilla,F,Glorilla,Tennessee,TN,0,1,0.0
2127,A2127,Grupo Frontera,1.0,,United States,,6.0,1,https://en.wikipedia.org/wiki/Grupo_Frontera,,Grupo Frontera,Texas,TX,-1,0,
2128,A2128,Megan Moroney,1.0,,United States,1997-10-09,1.0,1,https://en.wikipedia.org/wiki/Megan_Moroney,F,Megan Moroney,Georgia,GA,-1,0,
2129,A2129,JIN,1.0,Kim Seok-jin,South Korea,1992-12-04,1.0,1,https://en.wikipedia.org/wiki/Jin_(singer),M,Jin,,,-1,0,
2130,A2130,RM,1.0,Kim Nam-joon,South Korea,1994-09-12,1.0,1,https://en.wikipedia.org/wiki/RM_(musician),M,Rm,,,-1,0,
2131,A2131,RAYE,1.0,Rachel Agatha Keen,United Kingdom,1997-10-24,1.0,1,https://en.wikipedia.org/wiki/Raye,F,Raye,,,-1,0,
2132,A2132,Nengo Flow,1.0,,The Carrebian,1981-10-15,1.0,1,https://en.wikipedia.org/wiki/%C3%91engo_Flow,M,Nengo Flow,,,-1,0,
2133,A2133,Carin Leon,1.0,,,1989-07-26,1.0,1,https://en.wikipedia.org/wiki/Car%C3%ADn_Le%C3%B3n,M,Carin Leon,,,-1,0,
2134,A2134,Fuerza Regida,1.0,,United States,,5.0,1,https://en.wikipedia.org/wiki/Fuerza_Regida,,Fuerza Regida,California,CA,-1,0,
2135,A2135,Hotel Ugly,1.0,,United States,,1.0,1,https://en.wikipedia.org/wiki/Hotel_Ugly,,Hotel Ugly,Texas,TX,-1,0,
2136,A2136,NewJeans,1.0,,South Korea,,5.0,1,https://en.wikipedia.org/wiki/NewJeans,,Newjeans,,,-1,0,
2137,A2137,TAEYANG,1.0,Dong Young-bae,South Korea,1988-05-18,1.0,1,https://en.wikipedia.org/wiki/Taeyang,M,Taeyang,,,-1,0,
2138,A2138,Mac DeMarco,1.0,,Canada,1990-04-21,1.0,1,https://en.wikipedia.org/wiki/Mac_DeMarco,M,Mac Demarco,,,-1,0,
2139,A2139,Ice Spice,1.0,,United States,2000-01-01,1.0,1,https://en.wikipedia.org/wiki/Ice_Spice,F,Ice Spice,New York,NY,-1,0,
2140,A2140,Gabito Ballesteros,1.0,,Mexico,1999-07-23,1.0,1,https://en.wikipedia.org/wiki/Gabito_Ballesteros,M,Gabito Ballesteros,,,-1,0,
2141,A2141,Finesse2Tymes,1.0,,,1992-06-10,1.0,1,https://en.wikipedia.org/wiki/Finesse2tymes,M,Finesse2Tymes,,,-1,0,
2142,A2142,ThxSoMch,1.0,,Canada,2001-08-17,1.0,1,https://en.wikipedia.org/wiki/ThxSoMch,,Thxsomch,,,-1,0,
2143,A2143,Junior H,1.0,Antonio Herrera Pérez,Mexico,2001-04-23,1.0,1,https://en.wikipedia.org/wiki/Junior_H,M,Junior H,,,-1,0,
2144,A2144,PinkPantheress,1.0,,United Kingdom,2001-04-18,1.0,1,https://en.wikipedia.org/wiki/PinkPantheress,F,Pinkpantheress,,,-1,0,
2145,A2145,Peso Pluma,1.0,Hassan Emilio Kabande Laija,Mexico,1999-06-15,1.0,1,https://en.wikipedia.org/wiki/Peso_Pluma,,Peso Pluma,,,-1,0,
2146,A2146,Falling In Reverse,1.0,,United States,,5.0,1,https://en.wikipedia.org/wiki/Falling_in_Reverse,,Falling In Reverse,Nevada,NV,-1,0,
2147,A2147,Yandel,1.0,,The Carrebian,1977-01-14,1.0,1,https://en.wikipedia.org/wiki/Yandel,M,Yandel,,,-1,0,
2148,A2148,Superstar Pride,1.0,,United States,2002-03-15,1.0,1,https://en.wikipedia.org/wiki/Superstar_Pride,M,Superstar Pride,Mississippi,MS,-1,0,
2149,A2149,Toosii,1.0,,United States,2000-01-09,1.0,1,https://en.wikipedia.org/wiki/Toosii,M,Toosii,North Carolina,NC,-1,0,
